ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
97	35	1864	na-apoea-kha-halé	na'apua'kha'hale	n a ' a p u a ' k h a ' h a l e	naʔapuaʔkhaʔhale	n a ʔ a p u a ʔ k h a ʔ h a l e	leluhur	ancestor	people who lived long before us	Enggano North	Walland 1864	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
98	35	1894	napuaca	napuaka	n a p u a k a	napuaka	n a p u a k a	leluhur	ancestor		Enggano	Modigliani 1894	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
99	35	1895	na(k)_poewanahalè	na'_puwanahalE	n a ' _ p u w a n a h a l E	naʔ_puwanahalɛ	n a ʔ _ p u w a n a h a l ɛ	leluhur	ancestor		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
100	35	1987	enãʔãpũã	enã'ãpũã	e n ã ' ã p ũ ã	enãʔãpũã	e n ã ʔ ã p ũ ã	leluhur	ancestor		Enggano	Kähler 1987	NA	NA	cf. crocodile	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	4
101	36	1987	(ʔ)ũpũ	(')ũpũ	( ' ) ũ p ũ	(ʔ)ũpũ	( ʔ ) ũ p ũ	leluhur	ancestor		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANCESTORS	Kinship	https://concepticon.clld.org/parameters/1669	1
102	37	1864	pahoe	pahu	p a h u	pahu	p a h u	jangkar	anchor (n.)		Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
103	37	1895	èfakoe	Efaku	E f a k u	ɛfaku	ɛ f a k u	jangkar	anchor (n.)	anchor, k.o. weight and measure	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
104	37	1987	eãpãkũ	eãpãkũ	e ã p ã k ũ	eãpãkũ	e ã p ã k ũ	jangkar	anchor (n.)	anchor, wooden cylinder	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/29851"" target=""_blank"">batux</a>	stone, testicle	ACD	*<a href=""https://acd.clld.org/cognatesets/29851#s-6486"" target=""_blank"">batu</a>	stone, testicle	ACD	Edwards 2015:94	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	3
105	38	1864	menapa-pahoea_oebah	menapa'pahua_ubah	m e n a p a ' p a h u a _ u b a h	menapaʔpahua_ubah	m e n a p a ʔ p a h u a _ u b a h	berlabuh	anchor (v.)		Enggano North	Walland 1864	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30632"" target=""_blank"">sauq</a>	anchor	ACD	Edwards 2015:97-98	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	1
106	39	1987	kikoa	kikoa	k i k o a	kikoa	k i k o a	berlabuh	anchor (v.)		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANCHOR	Motion	https://concepticon.clld.org/parameters/1870	1
107	40	1891	mahèkoe	mahEku	m a h E k u	mahɛku	m a h ɛ k u	berlabuh	anchored		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
108	40	1891	mahèkoe	mahEku	m a h E k u	mahɛku	m a h ɛ k u	berlabuh	anchored		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
109	40	1895	èhèkoe	EhEku	E h E k u	ɛhɛku	ɛ h ɛ k u	berlabuh	anchored	harbour	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
110	41	1891	hi	hi	h i	hi	h i	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
111	41	1891	hi	hi	h i	hi	h i	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
112	41	1979	hi	hi	h i	hi	h i	dan	and	again	Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
113	41	1982	hii	hii	h i i	hiː	h iː	dan	and		Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
114	41	1987	hī	hii	h i i	hiː	h iː	dan	and	and, with, plus	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
115	41	1987	he	he	h e	he	h e	dan	and	and, with, plus	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
116	41	2019	he	he	h e	he	h e	dan	and		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	4
117	42	2011	kiʔaru	ki'aru	k i ' a r u	kiʔaru	k i ʔ a r u	dan	and		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
118	43	1891	farakoa	farakoa	f a r a k o a	farakoa	f a r a k o a	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
119	43	1891	farakoa	farakoa	f a r a k o a	farakoa	f a r a k o a	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
120	43	1895	farakoa	farakOa	f a r a k O a	farakɔa	f a r a k ɔ a	dan	and		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
121	44	1891	ijo	iyo	i y o	ijo	i j o	dan	and		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
122	44	1891	ijo	iyo	i y o	ijo	i j o	dan	and		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
123	45	1895	panako	panakO	p a n a k O	panakɔ	p a n a k ɔ	dan	and		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AND	Cognition	https://concepticon.clld.org/parameters/1577	1
124	46	1891	fahoewĕ	fahuwė	f a h u w ė	fahuwə	f a h u w ə	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
125	46	1891	fahoewè	fahuwE	f a h u w E	fahuwɛ	f a h u w ɛ	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
126	46	1891	fahouwak	faho:uwak	f a h o:u w a k	fahɔuwak	f a h ɔu w a k	marah	angry		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
127	46	1891	pahoewĕ	pahuwė	p a h u w ė	pahuwə	p a h u w ə	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
128	46	1891	pahoewè	pahuwE	p a h u w E	pahuwɛ	p a h u w ɛ	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
129	46	1891	fahouwak	faho:uwak	f a h o:u w a k	fahɔuwak	f a h ɔu w a k	marah	angry		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
130	46	1894	pahuna_[chideidia]	pahuna_[kide:idia]	p a h u n a _ [ k i d e:i d i a ]	pahuna_[kidɛidia]	p a h u n a _ [ k i d ɛi d i a ]	marah	angry	anger	Enggano	Modigliani 1894	lit. 'his belly is angry'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
131	46	1979	pahu	pahu	p a h u	pahu	p a h u	marah	angry		Enggano	Amran et al. 1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
132	46	2011	pahu	pahu	p a h u	pahu	p a h u	marah	angry		Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
133	46	2019	kipahu	kipahu	k i p a h u	kipahu	k i p a h u	marah	angry		Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANGRY	Emotions and values	https://concepticon.clld.org/parameters/1826	5
134	48	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a	pergelangan kaki	ankle		Enggano Malakoni	Kasim et al. 1987	NA	literally 'eye of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	1
135	48	1987	bakEa	bakEa	b a k E a	bakɛa	b a k ɛ a	pergelangan kaki	ankle		Enggano Banjar Sari	Kasim et al. 1987	NA	literally 'eye of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	1
136	49	1895	kariha_wae	karixa_wae	k a r i x a _ w a e	kariça_wae	k a r i ç a _ w a e	pergelangan kaki	ankle		Enggano Pulau Dua 1895	Stockhof 1987	NA	literally 'ear of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	2
137	49	1987	ekadixa_uae	ekadixa_uae	e k a d i x a _ u a e	ekadiça_uae	e k a d i ç a _ u a e	pergelangan kaki	ankle		Enggano	Kähler 1987	NA	literally 'ear of leg'	NA	NA	NA	NA	NA	NA	NA	NA	ANKLE	The body	https://concepticon.clld.org/parameters/803	2
138	50	1891	ijarak²_noha	iyara'_noha	i y a r a ' _ n o h a	ijaraʔ_noha	i j a r a ʔ _ n o h a	mengganggu	annoy		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAKE ANGRY (ANNOY)	Emotions and values	https://concepticon.clld.org/parameters/2892	1
139	50	1891	ijarak²_noha	iyara'_noha	i y a r a ' _ n o h a	ijaraʔ_noha	i j a r a ʔ _ n o h a	mengganggu	annoy		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MAKE ANGRY (ANNOY)	Emotions and values	https://concepticon.clld.org/parameters/2892	1
140	51	1891	adie	adi	a d i	adi	a d i	jawaban	answer (n.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
141	51	1891	arie	ari	a r i	ari	a r i	jawaban	answer (n.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
142	51	1895	paharie	pahari	p a h a r i	pahari	p a h a r i	jawaban	answer (n.)	answer (v.)	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
143	51	1982	adie	adiE	a d i E	adiɛ	a d i ɛ	jawaban	answer (n.)	answer (v.)	Enggano	Capell 1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
144	51	ms.	kar	NA	NA	NA	NA	jawaban	answer (n.)		Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
145	51	ms.	ʔarha͜i	NA	NA	NA	NA	jawaban	answer (n.)		Enggano	Nothofer 1986 ms.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
146	51	1987	edadi	edadi	e d a d i	edadi	e d a d i	jawaban	answer (n.)		Enggano	Kähler 1987	edadi  means 'answer (n.)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
147	51	1987	kadi	kadi	k a d i	kadi	k a d i	jawaban	answer (n.)		Enggano	Kähler 1987	kadi   means 'answer (v.)'	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	5
148	52	1891	kifahoudiaĕ	kifaho:udiaė	k i f a h o:u d i a ė	kifahɔudiaə	k i f a h ɔu d i a ə	menjawab	answer (v.)		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	1
149	52	1891	kifahoudiaĕ	kifaho:udiaė	k i f a h o:u d i a ė	kifahɔudiaə	k i f a h ɔu d i a ə	menjawab	answer (v.)		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ANSWER	Speech and language	https://concepticon.clld.org/parameters/1275	1
150	53	<1855	akiaki	akiaki	a k i a k i	akiaki	a k i a k i	semut	ant		Enggano	Brouwer <1855	NA	in Kähler (1987) eʔakĩʔakĩ means 'swallow' (bird)		NA	NA	NA	NA	NA	NA	NA	ANT	Animals	https://concepticon.clld.org/parameters/587	2
151	53	1855	akie_akie	akii_akii	a k i i _ a k i i	akiː_akiː	a k iː _ a k iː	semut	ant		Enggano Northwest?	vd Straten & S. 1855	NA	in Kähler (1987) eʔakĩʔakĩ means 'swallow' (bird)		NA	NA	NA	NA	NA	NA	NA	ANT	Animals	https://concepticon.clld.org/parameters/587	2
152	54	1888	kihu	kixu	k i x u	kiçu	k i ç u	semut	ant		Enggano	Helfrich 1888	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28289"" target=""_blank"">sijəm</a>	ant	Nothofer 1986:101	*<a href=""https://acd.clld.org/cognatesets/28289#s-5355"" target=""_blank"">sijəm</a>~<a href=""https://acd.clld.org/cognatesets/30950#s-8814"" target=""_blank"">sejem</a>	ant, black ant	ACD	Edwards 2015:94-97, Nothofer 1986:101	ANT	Animals	https://concepticon.clld.org/parameters/587	4
153	54	1891	kiho	kixo	k i x o	kiço	k i ç o	semut	ant		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28289"" target=""_blank"">sijəm</a>	ant	Nothofer 1986:101	*<a href=""https://acd.clld.org/cognatesets/28289#s-5355"" target=""_blank"">sijəm</a>~<a href=""https://acd.clld.org/cognatesets/30950#s-8814"" target=""_blank"">sejem</a>	ant, black ant	ACD	Edwards 2015:94-97, Nothofer 1986:101	ANT	Animals	https://concepticon.clld.org/parameters/587	4
154	54	1891	kiho	kixo	k i x o	kiço	k i ç o	semut	ant		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28289"" target=""_blank"">sijəm</a>	ant	Nothofer 1986:101	*<a href=""https://acd.clld.org/cognatesets/28289#s-5355"" target=""_blank"">sijəm</a>~<a href=""https://acd.clld.org/cognatesets/30950#s-8814"" target=""_blank"">sejem</a>	ant, black ant	ACD	Edwards 2015:94-97, Nothofer 1986:101	ANT	Animals	https://concepticon.clld.org/parameters/587	4
155	54	1895	èkihŏ	EkixO	E k i x O	ɛkiçɔ	ɛ k i ç ɔ	semut	ant		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28289"" target=""_blank"">sijəm</a>	ant	Nothofer 1986:101	*<a href=""https://acd.clld.org/cognatesets/28289#s-5355"" target=""_blank"">sijəm</a>~<a href=""https://acd.clld.org/cognatesets/30950#s-8814"" target=""_blank"">sejem</a>	ant, black ant	ACD	Edwards 2015:94-97, Nothofer 1986:101	ANT	Animals	https://concepticon.clld.org/parameters/587	4
156	54	1987	ekixo	ekixo	e k i x o	ekiço	e k i ç o	semut	ant		Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/28289"" target=""_blank"">sijəm</a>	ant	Nothofer 1986:101	*<a href=""https://acd.clld.org/cognatesets/28289#s-5355"" target=""_blank"">sijəm</a>~<a href=""https://acd.clld.org/cognatesets/30950#s-8814"" target=""_blank"">sejem</a>	ant, black ant	ACD	Edwards 2015:94-97, Nothofer 1986:101	ANT	Animals	https://concepticon.clld.org/parameters/587	4
157	55	1855	aopa	aopa	a o p a	aopa	a o p a	pohon pinang	areca palm	betel nut	Enggano South?	v. Rosenberg 1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
158	55	1891	èoefĕ	Eufė	E u f ė	ɛufə	ɛ u f ə	pohon pinang	areca palm	betel nut	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
159	55	1891	èoefa	Eufa	E u f a	ɛufa	ɛ u f a	pohon pinang	areca palm	betel nut	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
160	55	1895	èoefĕ	Eufė	E u f ė	ɛufə	ɛ u f ə	pohon pinang	areca palm		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
161	55	1987	eupo	eupo	e u p o	eupo	e u p o	pohon pinang	areca palm		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5
162	56	1895	mŏnŏ_èoepĕ_(ènŏnŏ?)	mOnO_Eupė_(EnOnO?)	m O n O _ E u p ė _ ( E n O n O ? )	mɔnɔ_ɛupə_(ɛnɔnɔ?)	m ɔ n ɔ _ ɛ u p ə _ ( ɛ n ɔ n ɔ ? )	pohon pinang	areca palm		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
163	57	1891	paoewĕ	pauwė	p a u w ė	pauwə	p a u w ə	membantah	argue		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	QUARREL (VERB)	Social and political relations	https://concepticon.clld.org/parameters/3302	2
164	57	1891	paoewĕ	pauwė	p a u w ė	pauwə	p a u w ə	membantah	argue		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	QUARREL (VERB)	Social and political relations	https://concepticon.clld.org/parameters/3302	2
165	57	1987	pauahaʔa͜[o]	pauaha'a[:o]	p a u a h a ' a [: o ]	pauahaʔa͜[o]	p a u a h a ʔ a͜ [ o ]	membantah	argue		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	QUARREL (VERB)	Social and political relations	https://concepticon.clld.org/parameters/3302	2
166	58	1894	chèoba_nene_igidia	kEoba_nene_icdia	k E o b a _ n e n e _ i c d i a	kɛoba_nene_it͡ʃdia	k ɛ o b a _ n e n e _ i t͡ʃ d i a	membantah	argue		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	QUARREL (VERB)	Social and political relations	https://concepticon.clld.org/parameters/3302	1
167	59	1891	pĕrhaoedie	pėrhaudi	p ė r h a u d i	pərhaudi	p ə r h a u d i	lengan	arm	underarm	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARM	The body	https://concepticon.clld.org/parameters/1673	4
168	59	1891	pĕrhaoedie	pėrhaudi	p ė r h a u d i	pərhaudi	p ə r h a u d i	lengan	arm	underarm	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARM	The body	https://concepticon.clld.org/parameters/1673	4
169	59	1894	earahaori	earaha:ori	e a r a h a:o r i	earahaori	e a r a h ao r i	lengan	arm		Enggano	Modigliani 1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARM	The body	https://concepticon.clld.org/parameters/1673	4
170	59	1895	pārāhāoedie	paaraahaaudi	p a a r a a h a a u d i	paːraːhaːudi	p aː r aː h aː u d i	lengan	arm		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARM	The body	https://concepticon.clld.org/parameters/1673	4
171	59	1987	eparaha͜odi	eparaha:odi	e p a r a h a: o d i	eparaha͜odi	e p a r a h a͜ o d i	lengan	arm		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARM	The body	https://concepticon.clld.org/parameters/1673	4
172	60	1987	eʔā_uʔapo	e'aa_u'apo	e ' a a _ u ' a p o	eʔaː_uʔapo	e ʔ aː _ u ʔ a p o	tulang lengan	arm bone		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BONE	The body	https://concepticon.clld.org/parameters/1394	1
173	61	1891	èalofa	Ealofa	E a l o f a	ɛalofa	ɛ a l o f a	ketiak	armpit		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
174	61	1891	èaropa	Earopa	E a r o p a	ɛaropa	ɛ a r o p a	ketiak	armpit		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
175	61	1895	alŏfāa	alOfaa	a l O f a a	alɔfaː	a l ɔ f aː	ketiak	armpit		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
176	61	1895	arŏpāā	arOpaa	a r O p a a	arɔpaː	a r ɔ p aː	ketiak	armpit		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
177	61	1987	eʔaroʔopa	e'aro'opa	e ' a r o ' o p a	eʔaroʔopa	e ʔ a r o ʔ o p a	ketiak	armpit		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
178	61	1987	eʔaropa	e'aropa	e ' a r o p a	eʔaropa	e ʔ a r o p a	ketiak	armpit		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
179	61	1987	eʔarupa	e'arupa	e ' a r u p a	eʔarupa	e ʔ a r u p a	ketiak	armpit		Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
180	61	2011	ʔarop	'arop	' a r o p	ʔarop	ʔ a r o p	ketiak	armpit	underarm	Enggano Meok	Yoder 2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
181	61	2019	yarop	yarop	y a r o p	jarop	j a r o p	ketiak	armpit	underarm	Enggano Elicitation	Aron 2019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARMPIT	The body	https://concepticon.clld.org/parameters/1886	6
182	62	1891	fakèèhèak²	fakEEhEa'	f a k E E h E a '	fakɛɛhɛaʔ	f a k ɛ ɛ h ɛ a ʔ	sekitar	around		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WALK	Motion	https://concepticon.clld.org/parameters/1443	4
183	62	1891	pakèèhèak²	pakEEhEa'	p a k E E h E a '	pakɛɛhɛaʔ	p a k ɛ ɛ h ɛ a ʔ	sekitar	around		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WALK	Motion	https://concepticon.clld.org/parameters/1443	4
184	62	1895	fakè èhèa	fakE EhEa	f a k E # E h E a	fakɛ ɛhɛa	f a k ɛ # ɛ h ɛ a	sekitar	around		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WALK	Motion	https://concepticon.clld.org/parameters/1443	4
185	62	1895	pakèèhèa	pakEEhEa	p a k E E h E a	pakɛɛhɛa	p a k ɛ ɛ h ɛ a	sekitar	around		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WALK	Motion	https://concepticon.clld.org/parameters/1443	4
186	62	1987	kipakẽʔẽ	kipakẽ'ẽ	k i p a k ẽ ' ẽ	kipakẽʔẽ	k i p a k ẽ ʔ ẽ	sekitar	around	force sb. to make a detour	Enggano	Kähler 1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WALK	Motion	https://concepticon.clld.org/parameters/1443	4
187	63	1891	fainènèak	fainEnEak	f a i n E n E a k	fainɛnɛak	f a i n ɛ n ɛ a k	mengatur	arrange		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARRANGE	Basic actions and technology	https://concepticon.clld.org/parameters/1568	3
188	63	1891	painè_nèak	painE_nEak	p a i n E _ n E a k	painɛ_nɛak	p a i n ɛ _ n ɛ a k	mengatur	arrange		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ARRANGE	Basic actions and technology	https://concepticon.clld.org/parameters/1568	3
