ID	Cognate_ID	Year	Original_Form	Orthography	Ortho_Segments	IPA	IPA_Segments	Indonesian	English	English_Original	Doculect	Sources	Note_for_Year	Note_for_Cognate	Crossreference	PAN_Etymon	PAN_English	PAN_Source	PMP_Etymon	PMP_English	PMP_Source	Etymology_Source	Concepticon_Gloss	Semantic_Field	Concepticon	Number_of_Cognates
54	3	1987	ʔarua	'arua	' a r u a	ʔarua	ʔ a r u a	dua	two		Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
55	3	1987	ʔalua	'alua	' a l u a	ʔalua	ʔ a l u a	dua	two		Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
56	3	1987	arūū	aruu	a r u u	aruː	a r uː	dua	two		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
57	3	1987	arūū	aruu	a r u u	aruː	a r uː	dua	two		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
58	3	2011	ʔaru	'aru	' a r u	ʔaru	ʔ a r u	dua	two		Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
59	3	2019	aru	aru	a r u	aru	a r u	dua	two		Enggano Elicitation	Aron 2019	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30558"" target=""_blank"">duSa</a>	NUM + two	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30558#s-7875"" target=""_blank"">duha</a>	NUM + two	ACD	Edwards 2015:94-97, ACD 7874, Kähler 1987:47	TWO	Quantity	https://concepticon.clld.org/parameters/1498	12
60	4	1855	adoeei_taka_tahapoeloe	adue:i_taka_tahapulu	a d u e:i _ t a k a _ t a h a p u l u	aduɛi_taka_tahapulu	a d u ɛi _ t a k a _ t a h a p u l u	lima puluh	fifty		Enggano South?	v. Rosenberg 1855	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
61	4	1864	adoeah_takkah_kaihie_poeloeh	aduah_takkah_ka:ixii_puluh	a d u a h _ t a k k a h _ k a:i x i i _ p u l u h	aduah_takkah_kaiçiː_puluh	a d u a h _ t a k k a h _ k ai ç iː _ p u l u h	lima puluh	fifty		Enggano North	Walland 1864	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
62	4	1870	adoea_takka_é_kahafoeloe	adua_takka_e_kahafulu	a d u a _ t a k k a _ e _ k a h a f u l u	adua_takka_e_kahafulu	a d u a _ t a k k a _ e _ k a h a f u l u	lima puluh	fifty		Enggano	Francis 1870	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
63	4	1878	aduai-takka-kahei-pulu	adua:i-takka-kahe:i-pulu	a d u a:i - t a k k a - k a h e:i - p u l u	aduai-takka-kahɛi-pulu	a d u ai - t a k k a - k a h ɛi - p u l u	lima puluh	fifty		Enggano Northwest	v. Rosenberg 1878	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
64	4	1879	adoewa_takka_é_kahafoeloe	aduwa_takka_e_kahafulu	a d u w a _ t a k k a _ e _ k a h a f u l u	aduwa_takka_e_kahafulu	a d u w a _ t a k k a _ e _ k a h a f u l u	lima puluh	fifty		Enggano	Oudemans 1879	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
65	4	1891	adoewĕ_takajo_kifahoek	aduwė_takayo_kifahuk	a d u w ė _ t a k a y o _ k i f a h u k	aduwə_takajo_kifahuk	a d u w ə _ t a k a j o _ k i f a h u k	lima puluh	fifty		Enggano Kèfoe	Helfrich & Pieters 1891	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
66	4	1895	adoewĕ_takajo_kifahoek	aduwė_takayO_kifahuk	a d u w ė _ t a k a y O _ k i f a h u k	aduwə_takajɔ_kifahuk	a d u w ə _ t a k a j ɔ _ k i f a h u k	lima puluh	fifty		Enggano Pulau Dua 1895	Stockhof 1987	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
67	4	2011	ʔaru_kak_he_kĩpãʔãũʔ	'aru_kak_hE_kĩpã'ã:ũ'	' a r u _ k a k _ h E _ k ĩ p ã ' ã:ũ '	ʔaru_kak_hɛ_kĩpãʔãũʔ	ʔ a r u _ k a k _ h ɛ _ k ĩ p ã ʔ ãũ ʔ	lima puluh	fifty		Enggano Meok	Yoder 2011	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	Quantity	https://concepticon.clld.org/parameters/1717	7
68	5	<1855	poe-à-foh	pu-a-fo	p u - a - f o	pu-a-fo	p u - a - f o	tangan	hand		Enggano	Brouwer <1855	PENDING	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
69	5	1855	afa	afa	a f a	afa	a f a	tangan	hand		Enggano South?	v. Rosenberg 1855	afa  means 'hand'	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
70	5	1855	afo	afo	a f o	afo	a f o	tangan	hand		Enggano South?	v. Rosenberg 1855	afo   means 'foot'	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
71	5	1855	poeafa	puafa	p u a f a	puafa	p u a f a	tangan	hand	arm	Enggano Northwest?	vd Straten & S. 1855	PENDING	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
72	5	1870	e_afo	e_afo	e _ a f o	e_afo	e _ a f o	tangan	hand	arm	Enggano	Francis 1870	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
73	5	1878	afa	afa	a f a	afa	a f a	tangan	hand		Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
74	5	1879	[mieno]_afo	[minO]_afO	[ m i n O ] _ a f O	[minɔ]_afɔ	[ m i n ɔ ] _ a f ɔ	tangan	hand		Enggano	Oudemans 1879	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
75	5	1894	[emino]_apo	[emino]_apo	[ e m i n o ] _ a p o	[emino]_apo	[ e m i n o ] _ a p o	tangan	hand		Enggano	Modigliani 1894	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
76	5	1895	èafŏ	EafO	E a f O	ɛafɔ	ɛ a f ɔ	tangan	hand		Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
77	5	1979	apeke	apeke	a p e k e	apeke	a p e k e	tangan	hand		Enggano	Amran et al. 1979	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
78	5	1982	qapo	'apO	' a p O	ʔapɔ	ʔ a p ɔ	tangan	hand	finger	Enggano	Capell 1982	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
79	5	1987	e-ʔapo	e-'apo	e - ' a p o	e-ʔapo	e - ʔ a p o	tangan	hand		Enggano	Kähler 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
80	5	1987	Eaq	Ea'	E a '	ɛaʔ	ɛ a ʔ	tangan	hand		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
81	5	1987	Eaq	Ea'	E a '	ɛaʔ	ɛ a ʔ	tangan	hand		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
82	5	2011	ʔeap	'Eap	' E a p	ʔɛap	ʔ ɛ a p	tangan	hand		Enggano Meok	Yoder 2011	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	The body	https://concepticon.clld.org/parameters/1277	13
83	6	<1855	e-ai	E'a:i	E ' a:i	ɛʔai	ɛ ʔ ai	kaki	foot, leg	foot	Enggano	Brouwer <1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
84	6	1864	ah	ah	a h	ah	a h	kaki	foot, leg		Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
85	6	1870	[eafonge]_ewai	[eafonke]_ewa:i	[ e a f o n k e ] _ e w a:i	[eafonke]_ewai	[ e a f o n k e ] _ e w ai	kaki	foot, leg	foot	Enggano	Francis 1870	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
86	6	1878	ah	ah	a h	ah	a h	kaki	foot, leg		Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
87	6	1891	èai	Eai	E a i	ɛai	ɛ a i	kaki	foot, leg		Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
88	6	1891	èai	Eai	E a i	ɛai	ɛ a i	kaki	foot, leg		Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
89	6	1894	iae	ia:e	i a:e	iaɛ	i aɛ	kaki	foot, leg	foot	Enggano	Modigliani 1894	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
90	6	1895	ija(k)è	iya'E	i y a ' E	ijaʔɛ	i j a ʔ ɛ	kaki	foot, leg	foot, leg, paw	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
91	6	1979	healbe	healbe	h e a l b e	healbe	h e a l b e	kaki	foot, leg		Enggano	Amran et al. 1979	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
92	6	1987	eae	eae	e a e	eae	e a e	kaki	foot, leg		Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
93	6	1987	E'aa	E'aa	E ' a a	ɛʔaː	ɛ ʔ aː	kaki	foot, leg		Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
94	6	1987	E'aa	E'aa	E ' a a	ɛʔaː	ɛ ʔ aː	kaki	foot, leg		Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
95	6	2011	ʔea	'Ea	' E a	ʔɛa	ʔ ɛ a	kaki	foot, leg		Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	The body	https://concepticon.clld.org/parameters/2098	10
96	7	<1855	koeloe	kulu	k u l u	kulu	k u l u	tiga	three		Enggano	Brouwer <1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
97	7	1854	akoloe	akolu	a k o l u	akolu	a k o l u	tiga	three		Enggano	Boewang 1854	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
98	7	1855	agoloe	akolu	a k o l u	akolu	a k o l u	tiga	three		Enggano South?	v. Rosenberg 1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
99	7	1855	koloe	kolu	k o l u	kolu	k o l u	tiga	three		Enggano Northwest?	vd Straten & S. 1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
100	7	1864	akoh-loe	ako'lu	a k o ' l u	akoʔlu	a k o ʔ l u	tiga	three		Enggano North	Walland 1864	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
101	7	1870	akoloe	akolu	a k o l u	akolu	a k o l u	tiga	three		Enggano	Francis 1870	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
102	7	1878	akalu	akalu	a k a l u	akalu	a k a l u	tiga	three		Enggano Northwest	v. Rosenberg 1878	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
103	7	1879	akoloe	akOlu	a k O l u	akɔlu	a k ɔ l u	tiga	three		Enggano	Oudemans 1879	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	Quantity	https://concepticon.clld.org/parameters/492	11
