ID	Cognate ID	Year	Given as	Common transcription	IPA phonemic transcription	Indonesian	English	Original English gloss in source	Semantic field	Doculect info	Sources	Note for each year	Note for Cognate ID	Crossreference	PAN etymon	PAN English gloss	PAN source	PMP etymon	PMP English gloss	PMP source	Etymological sources	Concepticon gloss	Concepticon	Number of Cognates
59	4	1895	adoewĕ takajo kifahoek	aduwė takayO kifahuk	aduwə takajɔ kifahuk	lima puluh	fifty		numerals	Enggano Pulau Dua 1895	Stockhof 1987	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	https://concepticon.clld.org/parameters/1717	7
60	4	2011	ʔaru kak he kĩpãʔãũʔ	'aru kak hE kĩpã'ã:ũ'	ʔaru kak hɛ kĩpãʔãũʔ	lima puluh	fifty		numerals	Enggano Meok	Yoder 2011	NA	lit. '2 person + 10'		NA	NA	NA	NA	NA	NA	NA	FIFTY	https://concepticon.clld.org/parameters/1717	7
61	5	<1855	poe-à-foh	pu-a-fo	pu-a-fo	tangan	hand		body parts	Enggano	Brouwer <1855	PENDING	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
62	5	1855	afa ; afo	afa ; afo	afa ; afo	tangan	hand		body parts	Enggano South?	v. Rosenberg 1855	afa  means 'hand' ; afo   means 'foot'	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
63	5	1855	poeafa	puafa	puafa	tangan	hand	arm	body parts	Enggano Northwest?	vd Straten & S. 1855	PENDING	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
64	5	1870	e afo	e afo	e afo	tangan	hand	arm	body parts	Enggano	Francis 1870	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
65	5	1878	afa	afa	afa	tangan	hand		body parts	Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
66	5	1879	[mieno] afo	[minO] afO	[minɔ] afɔ	tangan	hand		body parts	Enggano	Oudemans 1879	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
67	5	1894	[emino] apo	[emino] apo	[emino] apo	tangan	hand		body parts	Enggano	Modigliani 1894	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
68	5	1895	èafŏ	EafO	ɛafɔ	tangan	hand		body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
69	5	1979	apeke	apeke	apeke	tangan	hand		body parts	Enggano	Amran et al. 1979	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
70	5	1982	qapo	'apO	ʔapɔ	tangan	hand	finger	body parts	Enggano	Capell 1982	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
71	5	1987	e-ʔapo	e-'apo	e-ʔapo	tangan	hand		body parts	Enggano	Kähler 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
72	5	1987	Eaq	Ea'	ɛaʔ	tangan	hand		body parts	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
73	5	1987	Eaq	Ea'	ɛaʔ	tangan	hand		body parts	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
74	5	2011	ʔeap	'Eap	ʔɛap	tangan	hand		body parts	Enggano Meok	Yoder 2011	NA	NA	NA	?			*<a href=""https://acd.clld.org/cognatesets/30436"" target=""_blank"">kapət</a>	hold onto, cling to	ACD	Edwards 2015:94-97	HAND	https://concepticon.clld.org/parameters/1277	13
75	6	<1855	e-ai	E'a:i	ɛʔai	kaki	foot, leg	foot	body parts	Enggano	Brouwer <1855	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
76	6	1864	ah	ah	ah	kaki	foot, leg		body parts	Enggano North	Walland 1864	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
77	6	1870	[eafonge] ewai	[eafonke] ewa:i	[eafonke] ewai	kaki	foot, leg	foot	body parts	Enggano	Francis 1870	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
78	6	1878	ah	ah	ah	kaki	foot, leg		body parts	Enggano Northwest	v. Rosenberg 1878	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
79	6	1891	èai	Eai	ɛai	kaki	foot, leg		body parts	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
80	6	1891	èai	Eai	ɛai	kaki	foot, leg		body parts	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
81	6	1894	iae	ia:e	iaɛ	kaki	foot, leg	foot	body parts	Enggano	Modigliani 1894	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
82	6	1895	ija(k)è	iya'E	ijaʔɛ	kaki	foot, leg	foot, leg, paw	body parts	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
83	6	1979	healbe	healbe	healbe	kaki	foot, leg		body parts	Enggano	Amran et al. 1979	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
84	6	1987	eae	eae	eae	kaki	foot, leg		body parts	Enggano	Kähler 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
85	6	1987	E'aa	E'aa	ɛʔaː	kaki	foot, leg		body parts	Enggano Malakoni	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
86	6	1987	E'aa	E'aa	ɛʔaː	kaki	foot, leg		body parts	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
87	6	2011	ʔea	'Ea	ʔɛa	kaki	foot, leg		body parts	Enggano Meok	Yoder 2011	NA	NA	NA	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>~<a href=""https://acd.clld.org/cognatesets/28741"" target=""_blank"">waqay</a>	foot, leg	ACD	*<a href=""https://acd.clld.org/cognatesets/27628"" target=""_blank"">qaqay</a>	foot, leg	ACD	Lafeber 1922:21, Edwards 2015:94-97, ACD 4273, Kähler 1987:6	FOOT OR LEG	https://concepticon.clld.org/parameters/2098	10
88	7	<1855	koeloe	akolu	akolu	tiga	three		numerals	Enggano	Brouwer <1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
89	7	1854	akoloe	kulu	kulu	tiga	three		numerals	Enggano	Boewang 1854	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
90	7	1855	agoloe	akolu	akolu	tiga	three		numerals	Enggano South?	v. Rosenberg 1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
91	7	1855	koloe	kolu	kolu	tiga	three		numerals	Enggano Northwest?	vd Straten & S. 1855	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
92	7	1864	akoh-loe	ako'lu	akoʔlu	tiga	three		numerals	Enggano North	Walland 1864	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
93	7	1870	akoloe	akolu	akolu	tiga	three		numerals	Enggano	Francis 1870	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
94	7	1878	akalu	akalu	akalu	tiga	three		numerals	Enggano Northwest	v. Rosenberg 1878	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
95	7	1879	akoloe	akOlu	akɔlu	tiga	three		numerals	Enggano	Oudemans 1879	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
96	7	1891	akoloe	akolu	akolu	tiga	three		numerals	Enggano Kèfoe	Helfrich & Pieters 1891	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
97	7	1891	akoloe	akolu	akolu	tiga	three		numerals	Enggano Barohia	Helfrich & Pieters 1891	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
98	7	1894	acòlu	akOlu	akɔlu	tiga	three		numerals	Enggano	Modigliani 1894	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
99	7	1895	akoloe	akOlu	akɔlu	tiga	three		numerals	Enggano Pulau Dua 1895	Stockhof 1987	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
100	7	1987	ʔakodu ; ʔakoru	'akodu ; 'akoru	ʔakodu ; ʔakoru	tiga	three		numerals	Enggano	Kähler 1987	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
101	7	1987	akēēt	akėėt	akəːt	tiga	three		numerals	Enggano Malakoni	Kasim et al. 1987	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
102	7	1987	akēēt	akėėt	akəːt	tiga	three		numerals	Enggano Banjar Sari	Kasim et al. 1987	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
103	7	2011	ʔakɘr	'akėr	ʔakər	tiga	three		numerals	Enggano Meok	Yoder 2011	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
104	7	2019	akėr	akėr	akәr	tiga	three		numerals	Enggano Elicitation	Aron 2019	NA	NA	cf. Edwards (2015:68) for split of /o/	*<a href=""https://acd.clld.org/cognatesets/26451"" target=""_blank"">Sika</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	*<a href=""https://acd.clld.org/cognatesets/26451#s-11621"" target=""_blank"">(i)ka</a> + <a href=""https://acd.clld.org/cognatesets/30753"" target=""_blank"">təlu</a>	NUM + three	ACD	Edwards 2015:94-97, Nothofer 1986:100, ACD 8414	THREE	https://concepticon.clld.org/parameters/492	11
105	8	<1855	mona	mOna	mɔna	petir	lightning		NA	Enggano	Brouwer <1855	NA	NA	cf. thunder	NA	NA	NA	NA	NA	NA	NA	LIGHTNING	https://concepticon.clld.org/parameters/1654	3
